Rainfall (mm),Temperature (°C),Humidity (%),Flood Occurred
17.64136017,17.33203906,85.05849364,0
158.8394556,34.87075746,91.38959186,0
13.49434132,42.02433363,92.08956263,0
8.757252148,44.08110873,24.21526604,1
183.8774552,21.49896603,29.83260864,1
91.00061472,37.4669387,86.08487025,1
222.7611487,42.79111346,95.68413227,0
268.8247682,17.74107933,44.61374785,1
41.81735212,27.42070825,20.68814547,0
217.3568516,42.58229301,45.81641512,1
154.3559995,21.08362495,50.62913088,0
33.63577505,43.01282051,80.88266918,1
195.4777819,30.81576213,23.80677325,1
182.8400409,17.99679248,37.01121889,1
154.6925602,28.4963195,91.5174869,1
277.9413614,24.78783586,32.38563276,0
156.3239088,23.46612482,80.73981216,0
297.1545346,31.24426727,48.90483325,1
152.7686442,29.50778072,73.01281719,1
34.75561149,29.45901479,25.90772026,1
141.1413753,17.64425193,42.92463561,1
54.69862877,39.06954543,53.983179,1
179.1400456,29.44317946,88.57701009,1
207.9396526,39.62717486,65.07966861,0
140.5305836,39.73783925,23.61802345,0
29.3108903,24.51405975,84.14932587,1
140.5924196,15.13038911,24.36171912,1
24.43626442,42.33737032,94.74932512,1
204.6377867,37.82084079,36.93739568,1
237.1104675,18.2175587,59.03409157,1
288.7140982,36.05181102,25.7824775,0
44.64063214,15.60069806,64.9369909,1
159.7261007,15.83277208,59.77829606,1
170.2612103,30.77469719,52.81988279,0
276.7429601,17.88112288,22.84583336,0
188.1829922,43.93009567,90.31491029,1
43.65289369,41.8149368,84.21092791,0
130.9053972,34.49436094,70.64240163,0
196.4287586,16.91126913,65.77839861,1
210.0853296,24.74505773,75.59571451,0
258.9221996,26.15168994,31.51920127,1
54.15213595,29.42639507,94.61153971,1
285.462644,20.06708622,42.77386332,1
17.7418236,32.32534928,72.5192218,1
295.1286404,28.07311944,68.54045449,1
257.3301279,43.4189089,70.92911838,1
198.0818348,43.08585689,90.31616985,1
220.4986501,31.96421866,43.67289653,1
21.80760178,34.33048008,79.91585506,1
12.44395887,19.13389403,67.87128512,1
30.52973897,21.69969717,26.08482648,1
26.2079444,42.02146213,53.13237447,1
164.21437,35.97497769,87.03612586,0
64.63319613,20.68290592,45.22779111,0
258.0616912,32.10630918,58.58111067,0
133.7245869,43.04283751,59.09108545,1
208.6531429,25.35513318,69.44078934,1
195.8619279,20.57461127,90.72142878,0
95.95591168,43.26075831,33.8831359,0
72.95027206,28.83796081,60.36935061,1
102.7368856,27.51725996,53.94138074,1
238.9975122,23.02701599,43.67360721,1
175.8830545,41.74755885,93.56865416,0
76.06159876,40.36850301,20.65368739,1
245.3539329,27.08971198,29.76838341,0
16.42781583,15.9183984,78.66755599,0
209.7550125,28.39954292,41.07532837,1
131.7302417,20.4257405,77.85434089,0
219.3871158,19.2820221,86.58028886,1
278.2383841,26.79280836,40.36928135,1
225.0102294,17.97230812,35.35554303,1
132.5896066,43.72393521,31.62405061,0
45.29270445,16.42617545,36.00708887,0
241.9052927,27.04108882,41.37483113,0
138.2116581,19.88108106,89.49998532,1
22.59369704,35.66433965,81.60035306,0
215.7166193,17.36434348,20.14754535,0
87.55558977,31.40416723,89.92953137,1
14.66646885,38.19304486,26.30498398,0
270.8253045,43.50179505,72.4212494,1
144.9303276,35.95582689,32.11798146,1
84.28831595,17.98475273,24.98206484,0
214.9159674,17.65561649,80.7816558,1
265.7707133,36.94794146,57.37624911,1
0.09212251,21.45988215,67.92500106,0
206.3556555,28.41717926,54.0282415,1
230.1035082,44.29863304,25.373749,0
62.97822818,39.59720395,79.1694533,0
146.8871494,40.39780072,85.62808969,0
26.78576968,40.82309714,23.31364345,0
224.0249648,33.5863602,50.05737576,1
254.2368056,37.31801772,64.58532297,0
32.4559972,25.76882744,68.41467382,0
244.938076,44.9533868,66.25223529,0
231.4710511,23.38866509,75.43525231,0
104.0739961,32.7002221,97.34529619,0
207.086859,23.46185035,51.24692169,0
0.014437168,18.36213152,64.52988536,0
279.5392963,32.02757445,75.92629036,1
165.1149706,25.60046013,67.39390577,1
186.1016592,32.49657803,50.9400824,0
199.3978241,31.7603543,69.92634304,0
168.4107052,31.26770187,72.00892244,0
257.0291663,18.69903366,66.79747803,1
182.9105496,28.20542323,36.40885286,1
272.3279974,39.36011818,60.47850865,0
174.6994867,24.45430487,90.74854478,0
51.33672659,28.31494516,89.48815024,1
274.0687668,29.81494771,80.063034,0
204.4882495,40.88193938,75.77564115,1
209.7716983,34.66799308,32.26233102,0
295.6445252,18.00607605,56.75717316,0
22.55896626,40.95512957,28.87610478,1
128.5777821,39.96197926,85.38275597,1
71.7286179,37.60937942,43.28345652,0
189.1279394,28.98174055,81.34926914,1
242.0435051,37.7263615,85.16631132,1
289.8932127,29.36226188,91.39968779,0
136.3788321,37.09870603,80.30640628,1
235.8654692,41.40330495,65.17832004,0
275.1154776,41.71624755,67.85479318,0
204.9976298,28.63735723,45.64658215,0
72.81976573,40.78028038,34.15969531,1
182.3562453,18.04372142,30.45089639,1
290.9856143,18.05458252,34.56188169,1
296.2661487,31.44800841,94.71615099,1
192.7079471,34.55533855,33.15466034,0
266.0963274,19.58981328,77.89899559,1
60.10480915,29.16540134,34.77028347,1
73.82358149,17.83088003,98.02318162,0
285.8662839,33.06298457,49.32676284,1
40.57061265,40.6528211,52.97091432,1
57.33193143,37.12916928,52.3609263,1
126.1645797,26.34874657,85.31673472,1
176.8752863,44.8138139,37.46324198,0
181.1451657,34.88804929,86.48197887,0
87.5928026,39.45745303,72.56470836,1
276.1841694,35.09092162,37.62241342,0
274.5299723,44.68248873,25.23260367,0
117.6204159,39.64079302,81.99940332,1
130.2875308,30.58269654,37.51704367,0
210.749135,26.00638689,91.12534638,0
198.8987689,35.46464487,30.38282219,0
114.6891045,32.70665426,69.30916518,0
124.2732755,33.88051773,75.3734715,1
104.411683,25.29035299,72.61619316,1
70.61550209,27.86185262,45.28238516,1
137.4415089,31.74289725,90.04188186,0
205.9302396,40.17850206,81.58442534,1
222.5900116,37.88726753,60.81650733,1
233.6620945,18.55967612,68.26344224,0
112.419604,22.3666275,65.30969816,0
229.3907983,15.79973175,95.73588619,0
1.954894708,15.23881704,91.71305894,0
143.1149813,21.73126408,38.83978281,1
238.17132,38.97962844,41.02078222,1
189.0134162,42.14242975,98.51504577,1
142.2189372,26.75305098,38.92485616,0
193.392602,31.8959579,96.27834596,1
272.0838009,36.18157806,71.98029641,1
169.9145402,43.58810098,24.00875512,1
239.9358574,42.38796712,46.85817596,1
294.2228176,16.7157691,58.09232575,0
211.6704606,22.4449753,86.64743132,0
171.9977292,16.47433632,46.28683306,0
11.24578414,33.49627263,44.84626497,1
112.3433695,36.31479949,93.62106072,1
169.6328201,24.24850237,26.32274763,0
239.1619715,40.61555724,64.12169718,0
131.4314369,28.58438251,60.33914159,1
288.0174827,44.95144545,24.58678082,1
81.53812579,15.01199078,27.02073764,0
223.3701586,18.28469125,50.55739464,0
125.7094251,24.05379729,30.73289755,0
145.7965484,15.76522794,58.24575236,1
240.7506102,38.47018373,68.71111083,0
88.8645785,16.58315364,75.31173476,0
29.04361698,37.469389,63.71760527,0
156.0766754,16.57705376,50.37280127,0
158.6383835,22.58181794,30.38069013,1
239.1503317,40.23830447,39.79883318,1
290.4957619,43.53285883,53.55373416,1
16.5902059,27.43579028,93.92915867,1
177.5068421,44.09816893,36.2080465,1
204.3835591,33.80642771,53.06753847,0
295.7404052,27.47505367,78.58470859,0
282.7770643,39.08404032,76.41626816,0
213.7352294,23.8598556,97.24740756,0
156.5368234,22.97388784,35.27210373,1
48.45717669,34.69643031,21.32156893,0
115.2529666,26.71462086,45.78586088,1
175.5366975,19.07754081,31.975409,0
217.560119,17.00892706,63.87752419,1
190.6198672,38.63527729,91.90232442,0
214.2368405,35.27732195,75.05814664,0
128.7457514,27.35394674,30.86390851,0
218.2881872,41.88682906,29.28720195,0
43.12237681,27.32570257,92.91598506,1
48.77589353,36.30886414,59.00876399,0
48.84964375,42.27345826,93.89383936,0
267.2594871,40.22146376,78.89741724,1
22.81021899,30.33314329,99.46787685,1
240.4525118,35.41909177,89.69821941,0
70.07126941,27.4099733,53.13697538,0
140.5289821,34.41591517,80.6582262,0
274.7869786,22.72657315,57.69825339,0
175.7811689,28.04226341,38.64578345,1
63.03530587,21.28637213,39.2823407,0
85.2270181,16.14554858,51.78577156,1
276.1339872,32.65619552,28.91729808,1
128.1431775,40.93288036,34.22130279,1
176.0956449,15.76734824,60.0486947,1
137.979659,20.88089222,96.31379819,1
113.5314264,28.80555178,66.21490736,0
66.98373808,34.97690451,52.67973994,0
205.8574501,20.13687581,39.41602559,0
215.4726079,16.70084487,35.67210438,0
82.46552748,30.57146153,72.67256235,1
236.7032529,39.56129139,87.86602539,0
256.3605601,16.05704728,51.90847412,1
276.2025289,25.48108351,64.05272371,1
48.36372418,34.90544228,76.5381409,0
91.17710508,18.92226018,24.663646,1
258.1060043,22.07840331,48.07176379,1
59.56206085,31.06477931,78.38023118,1
1.040537773,43.59695089,74.76952212,1
261.2481931,23.62027855,24.26781795,1
97.93483253,29.62582264,39.02547987,1
124.3492575,26.99792589,74.39657716,0
133.9002077,41.92190016,41.71328339,0
254.4823802,17.15669592,85.15282351,0
101.3676434,31.98442774,22.36038874,1
267.6839658,40.38359098,35.22776234,0
185.0817414,44.64352731,42.5050384,0
158.1860172,35.96176493,94.02318678,1
97.68435214,26.39806427,83.70551651,1
73.11350888,27.35473058,90.73160692,0
187.2175328,25.55046659,55.23833177,0
134.068248,33.10839299,85.8049673,1
273.154803,37.18217312,88.27948575,1
147.4916148,39.58402691,51.99654591,1
153.538475,27.49779329,99.55694782,1
125.0169843,36.50125507,88.09909034,1
236.7788991,42.48667776,97.9277575,0
127.4517594,42.62474383,89.31976869,0
80.80259992,36.12087008,82.09629122,0
258.6092623,34.10706578,95.50750988,1
179.0484664,30.94578227,53.58553957,1
177.4530659,20.49593005,82.66667468,0
183.2466621,18.70888958,37.03129647,0
215.6519245,29.5713302,78.62350838,1
93.92039679,19.78332469,82.82826264,1
10.15331125,32.30999777,77.32195279,1
243.1779483,34.37108191,87.98504523,1
38.67151616,30.76846793,53.06683575,0
216.5459212,16.09280138,63.58145057,0
24.69458949,16.73183876,20.85339286,0
112.5923526,18.40023554,31.68425304,1
18.90782095,19.60937415,71.53551405,0
156.6641039,44.69647841,64.98537597,1
195.9407318,25.33485051,35.78660108,0
51.42994235,23.75920121,39.47718353,1
111.4882855,16.56799907,47.52657615,1
279.0718473,34.05961172,77.31317704,1
132.7167351,34.56572355,68.77732821,0
240.7630707,20.26346069,25.56570113,1
278.1554235,42.57724623,80.79513192,0
292.3037475,39.0148064,41.01276504,0
269.4966059,21.9095795,73.74077427,0
95.22159875,29.57549193,29.86902757,1
288.7718658,28.75172569,99.83370214,0
243.7185725,25.45561333,26.42681366,0
251.1526751,39.52904138,79.33872227,1
4.551895252,18.27793457,63.30642874,0
286.271659,27.45942719,26.8751353,0
233.4270672,27.84093392,22.1448366,1
230.390249,29.06176814,49.0132574,0
24.45741928,40.84049973,84.17791456,1
69.77056232,21.54500611,23.29209922,1
288.6784995,18.08769521,76.35189307,0
150.2031224,33.53425388,72.4301021,1
119.3574055,20.21503425,41.24301414,0
251.9822451,17.24796258,26.19936286,1
26.20212423,27.79947662,93.22575684,0
125.0826049,21.58939293,44.02798422,1
112.7102323,25.83649857,28.91065854,1
104.9554161,22.7913324,74.52136627,0
92.3076731,17.77909388,37.3344983,1
63.02248704,31.81041609,58.05046045,0
51.8732409,15.81055254,24.03244354,1
192.1218351,43.99126044,99.43871591,0
275.8184524,25.23991565,55.80969014,0
152.6554936,35.85472531,99.9287985,0
89.3923657,39.31088618,50.85399015,1
47.74805932,23.37314387,47.82820448,0
249.0430095,37.46216127,93.16578626,0
291.4476169,39.97262566,46.35726831,0
104.7466204,22.23951701,54.56044379,1
87.28512767,44.77484031,26.24883494,0
180.4478859,15.62066049,96.43699104,1
232.5986943,21.51001441,26.81209927,1
136.6208411,38.40062269,81.69479468,0
189.021945,20.82393075,63.0892315,0
214.9647204,35.9477959,24.91241152,1
288.1776864,40.66591215,20.13630624,1
49.51119916,43.77642818,94.84429108,1
299.2147481,29.22742546,79.37387234,0
117.6469966,44.13327369,74.91489948,0
216.9600428,27.3486689,55.08452245,1
171.7243134,21.54384119,39.08910294,0
146.0005851,30.41765559,74.38904598,0
209.4226106,34.49469733,68.66408549,0
118.7261551,28.73889948,78.10737559,1
37.8329944,32.00917332,49.26340148,1
146.6680149,27.49227563,98.95390084,0
156.5747612,30.74285862,25.36069243,1
60.57064602,43.57787016,26.37612936,1
280.6858069,29.99493458,93.35006781,1
68.24269399,22.59538898,71.81651479,1
122.7682782,37.76239865,46.10672545,1
46.47890605,25.12753373,80.95622062,1
160.7389939,39.48621512,56.22187103,0
92.29128243,16.70525967,21.6897207,1
146.781756,24.96533931,72.08829355,1
67.38507494,17.83079725,39.44895497,1
16.13253838,17.55953473,29.22680933,1
233.7679953,34.75168678,38.0218546,0
192.3258852,26.56004404,58.09263049,1
102.2218067,41.14436826,23.9885145,0
14.2482674,30.49215414,90.65219094,0
259.6725188,23.86029664,64.79344133,0
50.93850148,36.62666664,43.43969441,1
279.2226655,33.72050375,74.96038785,0
143.5786136,38.98783862,84.33891976,1
102.116013,34.30764829,69.11397024,0
222.5278431,20.01040251,36.19957455,0
263.0518218,35.10930113,28.82307361,1
111.2140691,26.74647593,88.79197576,1
122.2031257,28.89429091,38.77499308,1
129.9474658,42.64693727,21.60659445,0
276.6969184,25.79892139,71.43216865,1
207.7691975,33.35877429,32.23082639,0
74.29383511,25.904452,99.27758558,0
55.49990925,17.84182456,89.57846654,1
69.11029903,28.60576026,68.67565808,1
79.06916676,32.91184513,86.70925141,0
69.0550474,27.22509876,57.64285606,1
197.5519342,26.71998554,83.07889956,1
34.7800532,39.61135542,71.72268419,1
116.2075469,15.89055517,22.29157184,0
187.5160719,23.8675619,95.9006134,0
87.25799218,39.35271796,88.87356626,1
19.58231541,42.61590446,96.27259125,1
24.54717685,27.36898758,78.50927476,1
37.79003289,41.6638273,52.96487373,1
250.7529075,20.96790366,36.55881786,1
197.3590517,21.64281204,34.39970781,1
19.35672333,40.3857413,31.59329987,0
117.3206637,42.09773224,37.64877141,1
83.57555185,21.68417304,64.05088107,1
173.4120335,16.7797257,74.69960506,1
156.8417849,17.70972411,45.12452488,0
144.337207,22.84142506,63.89975756,0
94.35371111,37.84347231,47.30021276,1
41.33993161,30.29975483,75.72079789,1
222.7129149,28.66766527,99.07889763,0
263.9570307,32.52419793,75.12135747,1
283.2452728,41.7066934,24.72244615,0
17.58569118,17.71291139,58.17879663,0
221.9726135,35.84172383,81.63099941,1
217.9510378,42.80372537,63.3793285,0
284.1328842,21.40050125,96.08504238,1
75.87437835,40.13316948,24.38173434,1
222.6537115,35.94074132,43.29244346,0
16.38788663,15.43405608,37.65744861,1
189.3737162,21.94835041,81.40977614,0
105.2543472,33.17534283,61.90344548,0
230.6728319,30.07201018,31.06753691,1
258.9912859,30.83808758,42.84746108,0
109.4463127,21.95791274,61.81274584,1
157.6758278,35.25010412,99.6903185,1
35.22121871,22.99255113,49.14338859,1
125.0720896,26.68304899,32.54608779,1
108.240118,26.06747748,59.76532206,0
54.93703794,35.16075066,44.81491018,1
268.3435874,17.70758285,65.27734591,0
44.42635141,21.16625703,57.33682422,0
190.7218073,21.01491212,75.15919374,1
267.042793,18.25274022,93.14325671,0
273.590574,21.22784937,36.04114806,0
237.97191,33.21180804,85.69440563,0
52.84234016,36.96504513,95.94125724,0
245.2294228,34.80910341,49.88877452,1
82.96944372,29.25564414,29.09301605,0
276.7194082,16.57303713,85.75289366,1
212.7260044,43.77021032,76.08766476,0
235.5802683,20.04229383,37.01697639,0
25.50973605,35.05264111,55.61788745,1
174.829534,42.38671846,66.23937652,1
246.3426381,35.93331288,33.58832693,1
258.4771058,21.54148921,77.19302613,0
8.58951142,24.47388896,75.19061931,1
281.7477698,15.90617601,90.970129,1
13.00161999,33.38274723,65.38183715,0
184.3556039,33.38978943,65.94504246,0
208.0162583,36.76501744,69.55098848,1
32.20358735,15.32988868,41.90266091,0
14.40355968,39.53523866,80.6884681,1
235.4736463,37.16132872,72.9999409,1
115.4011874,19.22659829,87.13165004,0
32.13375459,25.42879828,81.4868804,1
228.8003449,34.15574679,71.08577844,0
254.748921,29.87390625,32.87137207,0
176.2158572,18.45282792,93.53178586,0
48.37104253,17.62036125,49.37697451,0
4.566741447,38.44368897,97.14388548,1
210.2407444,19.67901354,52.14966416,1
165.0419024,20.16278022,31.67506341,0
195.2391425,39.92769376,90.7871798,0
243.9554011,33.36418904,83.60469921,0
130.2683331,33.14146824,82.90368449,0
37.35464065,29.38037314,27.15286006,1
281.9949856,32.06985043,90.34238664,1
163.5786382,33.05309071,67.71205097,1
184.5882357,44.03478705,57.6284589,1
280.0234289,21.68919922,93.05372971,0
279.4750969,21.43687259,73.2833082,1
171.628382,16.71655463,30.64246591,0
89.28342742,34.74596396,61.56297408,1
299.1340902,31.47126542,70.92932711,1
204.245127,18.33717612,91.88405582,1
122.5310031,25.93616805,42.39152813,1
167.9510409,20.35989616,83.53871085,0
124.7502151,24.94445221,83.98503231,0
266.4915457,43.53792508,30.24395879,1
144.7498125,35.49956517,21.37865462,1
247.0585128,15.22707302,66.51277567,0
252.0528893,22.57524221,83.1583109,0
247.2997013,15.31084641,64.35446595,1
216.6565837,36.44605496,85.06779882,1
256.463315,29.08265406,69.78425124,1
116.1688739,44.82056075,72.26338893,1
34.39896184,37.00749783,22.25235406,0
252.7362613,30.53738828,27.08785623,1
149.4505247,39.14116285,78.00236942,0
38.21280976,36.14410954,81.02746259,1
34.59375665,22.31328533,63.37423825,1
47.7727182,30.90774824,67.2132102,0
225.2919779,31.67996175,69.14926719,0
213.257002,28.53695096,28.39930551,0
61.14560406,20.37577869,73.43268834,0
254.0770254,21.70107155,58.27759814,1
84.38843866,23.43142203,68.20183813,0
237.895675,15.30765448,65.0513463,1
146.6417723,42.50831677,81.04001988,1
219.4646048,35.58287975,45.4854611,1
114.4162989,35.68851947,49.88209961,0
104.1421791,32.16991841,51.32850452,1
252.4078797,35.67932424,80.99648793,1
10.59067635,44.4558765,54.48900974,1
292.4210842,26.55481013,34.16598174,0
194.4538675,36.37576761,98.64327763,1
129.7450165,25.78587013,59.47054912,1
188.4163593,40.62866396,28.73984665,0
36.82228394,40.74085821,73.62199648,0
154.2157366,42.06799276,79.1329886,1
295.528657,15.16389973,60.01782711,1
70.58083135,23.94574335,71.71657746,0
216.6834297,19.01773054,33.81398916,0
130.4914127,28.61958594,49.43379082,1
195.7374445,29.86348928,32.94628827,0
61.46616861,22.67712128,50.97882051,1
141.1394948,36.70339476,65.02404177,1
294.0278142,23.09309152,55.40315257,1
58.5861453,40.61674126,67.45718726,0
190.9335084,20.32978104,60.14073387,1
172.6793246,26.01705884,45.42514987,0
169.5154759,33.66713275,31.47327985,1
184.5369869,33.16005211,40.21382891,1
150.6713921,17.34087336,36.05706015,0
5.079225077,40.38775837,76.5937835,0
270.0290434,32.941948,85.59734755,0
248.0936482,41.09578646,77.63108842,0
52.25030428,41.02906735,71.49873176,0
123.9819532,31.37756071,44.62810831,0
231.1646942,42.32344372,76.87884473,1
294.0186946,40.45223396,68.4066768,0
285.3411139,43.74368834,23.75146934,1
269.8077599,40.51495196,92.60896947,1
47.51216919,39.63611553,26.39630729,1
274.3425318,29.08081442,60.21663233,1
263.5334739,21.36093181,61.04553222,0
113.0849733,42.32126199,86.9605751,0
118.3567784,36.67647559,93.04540008,0
137.9726766,23.45243593,95.17406332,1
196.8526893,25.22987168,65.57377068,0
78.25068479,35.58235536,74.32337842,0
6.884528832,29.33451925,27.08158899,0
42.36885738,17.44447686,59.03328087,1
132.0347723,19.24343837,91.82853634,1
84.60077083,37.36946051,56.45577208,1
229.3549683,24.85708585,25.56751483,0
32.00702116,30.22948285,36.05129139,1
275.2395677,37.99864435,54.36055379,1
268.598154,37.53526781,39.00226439,1
272.6270451,20.01045081,51.38340683,1
221.8829996,17.95181593,46.63695003,1
32.09999145,32.73456879,45.51432423,1
131.4412714,37.24898622,27.29316878,1
39.42161154,19.47119766,90.61717529,1
296.3097578,26.15865862,75.41650028,1
99.91152702,41.10833988,69.87055268,0
175.5991626,43.32669425,68.51755265,0
233.8179163,28.62209283,51.72017798,1
276.1848253,17.38547802,85.86522471,0
226.6643178,22.73089369,94.40319951,1
202.3511336,21.98909761,20.44937992,0
139.7945346,22.16891162,26.33587815,0
181.6200401,29.81645116,73.99804939,1
28.24914266,32.49676955,38.88533782,1
265.1767626,18.67528766,92.9363999,0
163.1331927,41.6806802,73.39304521,0
12.04051513,33.5992147,49.46330041,1
275.9706377,32.91755191,53.22259222,1
146.7905922,44.61836995,75.27060042,1
260.5767425,33.84431932,31.27712821,0
257.0663863,42.86877448,90.67295042,1
244.7254762,23.58770917,20.38173587,1
18.42090579,22.20388471,98.31575626,0
74.11999363,30.4955606,33.41163843,1
262.6643617,30.25826843,79.36890869,1
269.6973168,21.79450948,23.19397656,0
137.4206587,35.98966971,54.51431192,0
132.0124403,15.88901458,70.42509459,1
52.54219017,35.71891418,25.61819661,1
290.5232366,28.71533658,55.46348231,0
63.94154261,35.67022533,44.25091225,0
57.28103531,29.31241892,59.85948896,1
198.218691,44.32001349,60.36612288,0
72.8532909,25.04054853,82.81852847,0
281.6314833,44.47718811,29.88036228,0
3.272098595,16.94921827,26.61756808,1
1.725978697,35.51282324,52.15121866,0
151.4630404,28.6265762,91.00159355,0
146.418738,39.66412877,88.42156157,0
49.00920657,38.68848209,64.79943274,0
148.3558689,39.00630549,91.10190552,1
123.4983316,17.84215798,84.4274878,1
267.0988576,39.670971,42.23515681,1
2.776176065,21.42120472,33.60850244,0
292.8809415,15.77040792,44.09252008,1
187.3178293,21.53216159,38.16943028,1
45.55303369,29.37855314,69.81750341,1
14.02800414,37.2633408,66.79192902,0
161.4316976,21.55897442,67.87499068,0
70.46704979,18.39022644,35.14428292,0
90.3496611,34.37901765,83.34901802,0
73.53964945,44.51694109,54.69008668,1
195.0516941,33.02610906,57.79615363,1
166.0586886,35.73172092,99.7569477,0
23.39232706,31.83502331,42.58174288,0
157.95796,38.47045333,51.53104033,0
237.3569297,44.27413261,74.11705663,1
24.35837725,31.32387688,90.43304162,0
266.9216929,27.50371535,30.14248053,0
173.4919948,40.81029183,78.80366451,1
285.1873408,44.09185031,93.46244208,0
44.44236532,18.87544923,53.83396907,1
298.0694998,32.34512896,42.93815383,0
193.2818598,38.77379978,74.21897174,1
170.2482598,31.00018215,39.6858921,0
154.5838872,27.27590905,50.74317972,1
7.096311929,34.65689463,91.75306993,0
281.8917575,23.10384284,67.22660421,1
193.1983419,25.47401229,27.59818133,1
27.48794535,44.76829977,46.37580252,1
6.285651088,34.09396003,70.18121321,0
15.23509177,41.18781895,58.51981097,0
182.818729,39.23305539,72.82714534,1
184.2046245,34.56817663,80.91531341,1
149.9001875,40.22187247,58.44920962,0
92.0297462,23.61475486,98.9561349,1
159.5228195,34.11349346,93.17391005,0
154.8905463,32.71810469,24.79259249,1
5.824667963,33.67258802,41.31449102,1
84.7407691,20.05895781,44.04348098,1
15.95560244,23.3172912,34.74322853,0
270.0464254,23.59974956,44.96132024,0
217.5669488,33.05838488,53.98565063,0
298.8345511,44.17640641,24.12407832,1
90.65137899,43.62202654,30.18401889,0
263.5457543,21.81568659,27.6996703,0
180.9162804,24.14535729,23.70535513,1
135.9376221,16.08185677,58.51976162,1
66.77193339,26.9644677,46.70424666,0
221.5176496,40.04022365,94.83577837,1
271.2422247,42.47255217,28.22084284,1
70.59251942,22.09489439,94.08282686,1
52.61710049,22.9738342,26.92364939,1
208.8665745,21.6254945,69.53738773,0
293.0919488,25.50310703,39.81842699,1
224.9865303,39.14278196,86.14445172,1
85.37422171,34.4057241,24.91798616,1
125.9866272,38.57822754,96.20065246,0
115.2952906,32.49093319,23.78057603,0
255.6285054,22.73199234,39.28906146,0
231.4112337,21.83982541,57.13477809,0
176.6926304,15.27002118,80.48463093,1
82.48773312,38.42946411,96.0890174,1
281.3965583,40.41363678,54.2433945,1
195.9945674,38.04847799,80.58480751,0
291.1429939,17.23206173,78.17300436,0
174.0351099,37.86664882,65.69351162,1
246.3578275,16.37302359,75.27353409,0
243.9316138,18.16779197,23.04533465,1
101.1986331,28.21426119,55.32619207,0
289.2062169,29.28441027,82.86885552,1
6.582440279,39.4835591,57.9376916,0
230.6132726,35.38580676,89.88036674,1
289.6671257,19.59960536,86.69103013,1
101.672461,21.7844035,89.07568241,0
194.4331763,23.57025565,30.39973485,0
168.666975,18.71017912,39.53128997,0
228.4521929,23.62934659,22.36778186,0
259.8533765,36.85794467,98.62405815,1
180.9133708,22.2420441,38.89105115,0
244.7713759,40.06078941,49.36746676,1
93.68567277,29.08550985,41.99411578,1
68.57611761,24.68807284,23.18348983,1
129.2003069,27.37254314,40.90064077,0
203.3209799,36.28490222,27.8556533,0
56.17408468,30.5037811,51.54264691,0
204.1056576,15.21835992,97.34592947,1
118.2280946,42.6697154,75.86098977,0
238.6725822,16.97988009,76.55206318,0
11.05074513,43.15864046,56.25407466,1
200.3947913,15.84458471,84.90432086,1
194.946701,38.12938005,92.66273335,0
282.2806428,31.04024125,96.92400049,0
214.0102661,30.17178542,27.91921782,0
238.8905689,17.18335508,90.37152069,1
271.3773048,22.16235031,38.00663069,1
202.5155755,38.32641951,51.78135216,1
87.04609049,41.7377949,47.63817558,1
260.9321399,30.87356043,74.01040321,1
224.2734358,25.60030189,67.83396322,0
127.3312812,16.79829624,28.72838998,0
213.1587518,35.46535578,82.62581036,0
260.3066632,23.35339832,55.17163214,1
292.6956394,16.65041145,20.17774747,0
285.7054512,34.97555187,53.16026135,1
97.59834803,29.57159381,61.30652606,0
126.5081141,15.35886449,25.50997482,1
32.86098149,18.32772117,32.09082075,1
74.26328611,35.97605788,99.48577372,0
264.7263625,16.91013999,89.69563216,0
108.2549779,40.97889195,30.66619355,0
186.1657976,24.33978832,66.42475198,1
199.7896855,17.65999411,50.33946378,0
234.5487825,37.79272135,63.4992327,1
54.84000907,30.73281703,57.64281549,0
91.44394038,24.19920097,23.851914,0
134.5009024,27.18295025,45.23362488,1
109.4523184,15.64237187,30.04164656,0
294.8715699,34.88095613,59.11744738,0
250.482241,25.97321067,92.5853376,0
143.9060264,36.42112709,99.64262181,1
263.7805878,33.84513438,95.54024548,1
104.2958843,34.53762558,98.85577,0
235.7484972,38.78678133,21.21970526,0
67.10267943,33.93474235,78.35575828,1
231.6966136,27.56177788,41.83590481,1
136.936021,26.69782685,89.24943826,1
32.2497963,18.5874632,85.09867925,0
81.97873637,38.38330239,53.89396607,1
120.6823872,37.83325325,57.86085401,0
224.7878735,22.38895101,41.20733352,1
21.89481442,40.88045738,43.1043229,0
197.8640985,32.67009773,98.49395387,1
214.8040923,29.36060527,91.10823109,1
196.176411,15.52488905,35.34951777,0
228.2008915,26.48223558,42.04197423,0
53.45058481,34.22012305,28.69183944,1
176.1310065,17.69243513,99.10966264,0
282.3434842,28.78701927,92.57678804,0
183.2352809,44.80307854,64.16783896,1
183.4009041,36.49615912,75.43144832,1
220.9318926,31.40612663,79.83575517,0
99.96126964,30.99098655,36.3048982,1
210.1427704,16.31295247,94.77330699,0
274.87015,43.71943312,62.1394171,1
3.268641908,42.84532981,27.396123,1
261.0339123,35.47214132,51.76660863,1
65.58549938,17.97034949,68.13172449,0
136.7769821,21.2350169,48.22585532,1
255.7043403,20.51728608,75.93635422,1
247.1736382,30.58735455,90.56399843,0
267.5782434,21.23411624,81.75136995,1
282.1250378,35.87401685,71.41264161,1
134.147087,31.35689658,60.97259851,0
196.9091432,15.52974531,40.35707886,0
